Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2018-04-12,49.92887878417969,50.62374496459961,24.14387321472168,65.2225112915039,61.76924133300781,42.753665924072266,38.967037200927734,72.0946273803711,94.68202209472656
2018-04-13,49.877376556396484,51.18281555175781,23.7801513671875,65.06421661376953,61.565025329589844,42.96608352661133,39.27467346191406,72.05941772460938,94.15184020996094
2018-04-16,50.546875,51.70603561401367,23.884075164794922,65.7149429321289,62.03845977783203,43.43178176879883,39.81106948852539,72.63151550292969,94.85877227783203
2018-04-17,51.121944427490234,51.90672302246094,23.884075164794922,66.2689437866211,63.18953323364258,43.52981185913086,40.213356018066406,73.19485473632812,96.62608337402344
2018-04-18,51.49103546142578,52.72381591796875,23.771493911743164,66.95482635498047,63.0224494934082,43.20301818847656,40.063480377197266,73.2564468383789,97.08186340332031
2018-04-19,50.91594314575195,52.788326263427734,24.135215759277344,66.77019500732422,62.32622146606445,41.9530029296875,40.03982162475586,72.64031982421875,96.7749252319336
2018-04-20,50.64128494262695,52.53746795654297,24.14387321472168,66.47998809814453,61.462890625,41.250389099121094,39.676971435546875,72.25304412841797,95.78893280029297
2018-04-23,50.495384216308594,52.8599967956543,24.117895126342773,66.40086364746094,61.2401123046875,41.20137023925781,39.70063781738281,72.53471374511719,95.9935531616211
2018-04-24,49.130638122558594,52.29376220703125,23.96201515197754,64.54540252685547,60.17256546020508,40.93992233276367,39.968833923339844,71.98900604248047,94.47736358642578
2018-04-25,49.39671325683594,52.709495544433594,23.944692611694336,64.73006439208984,60.181846618652344,41.01345443725586,39.976707458496094,72.31463623046875,94.86804962158203
2018-04-26,49.70570755004883,53.476409912109375,23.953357696533203,64.49263000488281,61.277252197265625,41.258567810058594,40.378997802734375,73.23004150390625,96.40283966064453
2018-04-27,49.576969146728516,52.9101676940918,23.987993240356445,64.36072540283203,61.16585922241211,41.479148864746094,40.78917694091797,73.52928161621094,96.84002685546875
2018-04-30,48.93321990966797,52.90298843383789,23.771493911743164,63.50773620605469,60.76667404174805,41.21769714355469,40.670867919921875,72.40267944335938,96.45866394042969
2018-05-01,48.89030075073242,52.58047103881836,23.7801513671875,63.217525482177734,61.527870178222656,40.85823059082031,40.544654846191406,72.36747741699219,96.5888671875
2018-05-02,48.778724670410156,52.795494079589844,23.51169776916504,62.66354751586914,61.462890625,40.057559967041016,40.505218505859375,71.37288665771484,95.9284439086914
2018-05-03,49.001888275146484,52.67364501953125,23.312522888183594,62.81304168701172,61.60213851928711,40.01670837402344,40.44999694824219,70.7303466796875,95.50057983398438
2018-05-04,49.611289978027344,52.93167495727539,23.615619659423828,63.54291534423828,62.77180862426758,40.59678649902344,40.63142395019531,71.29366302490234,96.75630950927734
2018-05-07,49.5941276550293,53.00334548950195,23.771493911743164,63.96500778198242,63.20811462402344,40.3435173034668,40.4184455871582,71.18806457519531,97.08186340332031
2018-05-08,49.49113464355469,53.419063568115234,23.936033248901367,64.42229461669922,63.34735870361328,40.180118560791016,39.40876388549805,70.65113830566406,96.67259216308594
2018-05-09,50.203548431396484,54.50851058959961,24.291091918945312,65.11698150634766,64.12712860107422,40.237308502197266,39.132694244384766,71.0560302734375,97.0074462890625
2018-05-10,50.564029693603516,54.91706466674805,24.490272521972656,65.55667877197266,64.96260833740234,40.47423553466797,39.68486404418945,72.00660705566406,97.36090850830078
2018-05-11,50.546875,54.99589538574219,24.47295570373535,65.69737243652344,64.86978912353516,40.47423553466797,39.74006652832031,73.08041381835938,97.56554412841797
2018-05-14,50.744285583496094,55.37577819824219,24.455629348754883,65.58304595947266,64.86048126220703,40.4578971862793,39.5901985168457,73.5644760131836,97.7515869140625
2018-05-15,50.58979034423828,55.390132904052734,24.412330627441406,65.36319732666016,64.24783325195312,40.302669525146484,39.258907318115234,72.61390686035156,97.1842041015625
2018-05-16,51.19062042236328,55.583621978759766,24.455629348754883,65.60063934326172,64.53559875488281,40.58860778808594,38.95127868652344,73.01880645751953,97.9934310913086
2018-05-17,51.3107795715332,56.422237396240234,24.40367317199707,65.85565948486328,64.20138549804688,40.72751998901367,38.6357536315918,73.04519653320312,97.66788482666016
2018-05-18,51.37944412231445,55.985008239746094,24.204492568969727,66.24256896972656,63.932186126708984,40.47423553466797,38.64362716674805,73.23004150390625,97.54696655273438
2018-05-21,51.65411376953125,56.55839920043945,24.3776912689209,67.24504852294922,64.48916625976562,40.645809173583984,38.84083938598633,73.30045318603516,98.08645629882812
2018-05-22,51.224937438964844,55.80582809448242,24.542226791381836,66.41844940185547,64.39633178710938,40.572265625,38.98283004760742,73.1596450805664,97.6492691040039
2018-05-23,51.10478591918945,55.79865646362305,24.3863468170166,66.35686492919922,64.86978912353516,40.719337463378906,39.3377799987793,73.39725494384766,98.35619354248047
2018-05-24,50.92453384399414,54.8812141418457,24.195833206176758,66.6822509765625,64.79548645019531,40.6866455078125,39.66119384765625,73.1068115234375,98.57014465332031
2018-05-25,50.649871826171875,53.45490264892578,24.117895126342773,66.55913543701172,64.74909210205078,40.752010345458984,39.8347282409668,73.0011978149414,98.71897888183594
2018-05-29,49.77438735961914,53.29005813598633,23.312522888183594,65.49512481689453,64.39633178710938,40.662147521972656,39.8347282409668,72.25304412841797,97.95622253417969
2018-05-30,50.358028411865234,54.9027214050293,23.736858367919922,66.41844940185547,64.86978912353516,41.23405075073242,40.158145904541016,73.33566284179688,98.84917449951172
2018-05-31,49.93745803833008,54.48701858520508,23.53767967224121,65.4599380493164,64.88835144042969,40.572265625,40.221248626708984,72.53471374511719,98.37480163574219
2018-06-01,50.70138168334961,54.745033264160156,23.79747772216797,66.1810073852539,65.99300384521484,40.572265625,39.60597229003906,73.370849609375,99.10034942626953
2018-06-04,50.99319839477539,54.271995544433594,23.87541389465332,66.08428192138672,66.52215576171875,40.907249450683594,39.290462493896484,73.6436996459961,100.20726013183594
2018-06-05,51.37944412231445,54.142967224121094,23.771493911743164,66.16342163085938,66.75421142578125,40.719337463378906,39.08537292480469,73.49409484863281,100.79322052001953
2018-06-06,52.33219909667969,54.4010009765625,24.204492568969727,66.71745300292969,67.1905517578125,40.76835250854492,38.15457534790039,74.32144165039062,101.73271179199219
2018-06-07,52.066104888916016,55.22527313232422,24.282438278198242,66.99882507324219,66.6521224975586,41.021629333496094,38.42277908325195,74.41827392578125,102.03034973144531
2018-06-08,52.2120361328125,55.11775588989258,24.31707191467285,67.21868133544922,66.54072570800781,41.528175354003906,38.406986236572266,74.84954833984375,102.24430084228516
2018-06-11,52.28927993774414,55.404449462890625,24.26511001586914,67.35057067871094,66.61498260498047,41.87129592895508,38.3281135559082,74.99038696289062,102.653564453125
2018-06-12,52.35795211791992,54.98155212402344,24.204492568969727,67.28021240234375,66.93986511230469,41.9530029296875,38.76984405517578,74.94636535644531,103.1465835571289
2018-06-13,51.791446685791016,54.77370834350586,24.117895126342773,66.74383544921875,66.5964126586914,41.82228088378906,38.66729736328125,74.96397399902344,103.30467987060547
2018-06-14,51.86869430541992,54.694854736328125,23.89273452758789,66.48880004882812,67.06985473632812,41.89581298828125,39.14847183227539,75.35125732421875,104.38369750976562
2018-06-15,51.50651931762695,53.52011489868164,23.891864776611328,66.32281494140625,66.81365966796875,42.43427658081055,39.4270133972168,75.49789428710938,104.55530548095703
2018-06-18,51.37717056274414,54.054115295410156,23.84837532043457,66.04910278320312,66.88819885253906,41.81678009033203,39.55436706542969,74.77349090576172,104.37810516357422
2018-06-19,50.437252044677734,53.931427001953125,23.787492752075195,64.65413665771484,66.54348754882812,42.03908157348633,39.9443359375,74.96781921386719,104.24754333496094
2018-06-20,50.27341079711914,54.1695556640625,23.72661781311035,64.69828796386719,66.6832504272461,42.08025360107422,39.97616195678711,75.12684631347656,104.74181365966797
2018-06-21,49.73875427246094,53.16654968261719,23.65703773498535,63.88604736328125,66.1708755493164,42.162574768066406,40.1114616394043,74.69397735595703,103.99573516845703
2018-06-22,50.463111877441406,54.2272834777832,23.543968200683594,64.10675048828125,65.95659637451172,42.50837326049805,40.390010833740234,75.0296630859375,103.81852722167969
2018-06-25,49.67839813232422,53.13767623901367,23.29174041748047,63.294498443603516,64.58714294433594,42.72243881225586,41.05854415893555,74.3405990600586,101.56160736083984
2018-06-26,49.86811065673828,53.808753967285156,23.21346664428711,63.53287124633789,64.84803771972656,42.54131317138672,41.106285095214844,74.11089324951172,102.2890396118164
